# FoldX/2ddx_A.pdb
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0  f<1.5
 153 |  5.348  3.974  2.229  0.1111 0.2418 0.4183   0.943
 306 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
 459 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
 612 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
 765 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
 918 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
1071 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
1224 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
1377 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
1530 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
1683 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
1836 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
1989 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
2142 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
2295 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
2448 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
2601 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
2754 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
2907 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
3060 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
3213 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
3366 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
3519 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
3672 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
3825 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
3978 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
4131 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
4284 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
4437 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
4590 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
4743 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
4896 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
5049 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
5202 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
5355 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
5508 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
5661 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
5814 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
5967 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
6120 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
6273 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
6426 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
6579 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
6732 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
6885 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
7038 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
7191 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
7344 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
7497 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
 235 |  2.951  2.009  1.233  0.1503 0.3725 0.6078   0.996
#
