# FoldX/4g9s_A.pdb
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0  f<1.5
  81 |  5.637  4.328  2.991  0.0247 0.1852 0.3704   1.110
 162 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
 243 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
 324 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
 405 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
 486 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
 567 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
 648 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
 729 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
 810 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
 891 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
 972 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1053 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1134 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1215 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1296 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1377 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1458 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1539 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1620 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1701 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1782 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1863 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
1944 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2025 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2106 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2187 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2268 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2349 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2430 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2511 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2592 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2673 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2754 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2835 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2916 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
2997 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3078 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3159 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3240 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3321 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3402 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3483 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3564 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3645 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3726 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3807 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3888 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
3969 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
 130 |  3.393  2.444  1.417  0.0741 0.3210 0.5309   1.012
#
