# FoldX/2xom_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
    59    111  0.000 |  3.072  2.113  1.216       9     23     37   0.919
#
