# FoldX/2bf6_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
   183    334  0.000 |  2.474  1.679  1.108      31     81    123   0.954
#
