# FoldX/2ddx_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
   153    235  0.000 |  2.951  2.009  1.233      23     57     93   0.996
#
