# FoldX/1tqg_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
    18     48  0.000 |  3.937  3.001  1.740       2      4      8   1.086
#
